name,season,school,conf,class,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Charles Claxton Jr,Career,Georgia,,,116,112,2778,498,919,0.542,495,909,0.545,3,10,0.3,275,558,0.493,,,840,59,66,247,217,335,1274
Brian Quinnett,1984-85,Washington State,Pac-10,FR,24,2,517,63,133,0.474,,,,,,,16,21,0.762,,,77,19,12,4,25,55,142
Brian Quinnett,1985-86,Washington State,Pac-10,SO,31,19,815,122,250,0.488,,,,,,,29,49,0.592,,,138,44,16,8,28,68,273
Brian Quinnett,1986-87,Washington State,Pac-10,JR,28,28,944,186,373,0.499,149,279,0.534,37,94,0.394,53,75,0.707,,,145,53,12,14,62,62,462
Brian Quinnett,1987-88,Washington State,Pac-10,SR,1,1,29,6,16,0.375,6,15,0.4,0,1,0,3,4,0.75,,,8,1,4,0,0,2,15
Brian Quinnett,1988-89,Washington State,Pac-10,SR,28,27,917,210,437,0.481,190,382,0.497,20,55,0.364,76,105,0.724,,,164,36,26,15,45,83,516
Brian Quinnett,Career,Washington State,,112,77,3222,587,1209,0.486,345,676,0.51,57,150,0.38,177,254,0.697,,,532,153,70,41,160,270,1408,
Solomon Alabi,2007-08,Florida State,ACC,FR,10,1,93,15,31,0.484,15,31,0.484,0,0,,5,9,0.556,8,12,20,0,1,11,11,18,35
Solomon Alabi,2008-09,Florida State,ACC,SO,35,35,779,122,226,0.54,122,225,0.542,0,1,0,51,75,0.68,75,122,197,12,18,73,56,65,295
Solomon Alabi,2009-10,Florida State,ACC,JR,32,32,820,133,249,0.534,133,249,0.534,0,0,,108,136,0.794,79,119,198,16,20,75,61,75,374
Solomon Alabi,Career,Florida State,,,77,68,1692,270,506,0.534,270,505,0.535,0,1,0,164,220,0.745,162,253,415,28,39,159,128,158,704
Alec Brown,2010-11,Green Bay,Horizon,FR,32,32,804,115,235,0.489,113,229,0.493,2,6,0.333,94,126,0.746,65,114,179,14,13,67,49,88,326
Alec Brown,2011-12,Green Bay,Horizon,SO,30,29,938,154,338,0.456,150,319,0.47,4,19,0.211,101,131,0.771,92,154,246,25,26,89,59,81,413
Alec Brown,2012-13,Green Bay,Horizon,JR,34,34,1042,170,379,0.449,140,309,0.453,30,70,0.429,109,146,0.747,67,137,204,42,20,59,90,100,479
Alec Brown,2013-14,Green Bay,Horizon,SR,30,30,909,165,347,0.476,123,247,0.498,42,100,0.42,88,121,0.727,63,108,171,30,15,94,65,67,460
Alec Brown,Career,Green Bay,,,126,125,3693,604,1299,0.465,526,1104,0.476,78,195,0.4,392,524,0.748,287,513,800,111,74,309,263,336,1678
Lavoy Allen,2007-08,Temple,A-10,FR,34,32,993,116,208,0.558,114,203,0.562,2,5,0.4,42,57,0.737,69,124,193,55,17,52,40,105,276
Lavoy Allen,2008-09,Temple,A-10,SO,33,31,1033,151,261,0.579,144,240,0.6,7,21,0.333,52,81,0.642,128,168,296,68,13,50,42,79,361
Lavoy Allen,2009-10,Temple,A-10,JR,35,34,1206,171,319,0.536,166,296,0.561,5,23,0.217,55,88,0.625,124,251,375,83,19,50,53,78,402
Lavoy Allen,2010-11,Temple,A-10,SR,33,33,1120,154,321,0.48,149,304,0.49,5,17,0.294,69,99,0.697,88,195,283,75,23,61,54,75,382
Lavoy Allen,Career,Temple,,,135,130,4352,592,1109,0.534,573,1043,0.549,19,66,0.288,218,325,0.671,409,738,1147,281,72,213,189,337,1421
Venson Hamilton,1995-96,Nebraska,Big 8,FR,32,1,467,71,130,0.546,71,129,0.55,0,1,0,54,100,0.54,,,161,19,20,39,48,83,196
Venson Hamilton,1996-97,Nebraska,Big 12,SO,32,25,851,124,215,0.577,124,215,0.577,0,0,,96,148,0.649,,,269,33,46,56,71,118,344
Venson Hamilton,1997-98,Nebraska,Big 12,JR,32,30,938,139,269,0.517,139,269,0.517,0,0,,80,144,0.556,,,315,58,53,66,103,106,358
Venson Hamilton,1998-99,Nebraska,Big 12,SR,33,32,1074,194,388,0.5,194,387,0.501,0,1,0,130,198,0.657,,,335,54,67,80,122,104,518
Venson Hamilton,Career,Nebraska,,,129,88,3330,528,1002,0.527,528,1000,0.528,0,2,0,360,590,0.61,,,1080,164,186,241,344,411,1416
Kaniel Dickens,1998-99,Idaho,Big West,SO,26,,427,66,138,0.478,66,135,0.489,0,3,0,31,51,0.608,,,124,7,21,14,47,26,163
Kaniel Dickens,1999-00,Idaho,Big West,JR,29,29,796,118,243,0.486,105,209,0.502,13,34,0.382,102,160,0.638,,,192,27,26,25,65,96,351
Kaniel Dickens,Career,Idaho,,,55,29,1223,184,381,0.483,171,344,0.497,13,37,0.351,133,211,0.63,,,316,34,47,39,112,122,514
DeVon Hardin,2004-05,California,Pac-10,FR,29,11,468,52,103,0.505,52,103,0.505,0,0,,22,57,0.386,45,86,131,3,11,26,10,67,126
DeVon Hardin,2005-06,California,Pac-10,SO,31,30,727,85,171,0.497,85,171,0.497,0,0,,55,88,0.625,66,139,205,17,12,48,37,94,225
DeVon Hardin,2006-07,California,Pac-10,JR,11,11,319,43,87,0.494,43,87,0.494,0,0,,32,40,0.8,21,71,92,5,5,21,25,36,118
DeVon Hardin,2007-08,California,Pac-10,SR,30,26,714,98,177,0.554,98,177,0.554,0,0,,84,132,0.636,54,167,221,20,17,37,43,74,280
DeVon Hardin,Career,California,,,101,78,2228,278,538,0.517,278,538,0.517,0,0,,193,317,0.609,186,463,649,45,45,132,115,271,749
Milos Babic,1987-88,Tennessee Tech,OVC,SO,25,,650,103,244,0.422,103,244,0.422,0,0,,64,97,0.66,,,170,21,16,25,74,91,270
Milos Babic,1988-89,Tennessee Tech,OVC,JR,30,,899,161,322,0.5,159,315,0.505,2,7,0.286,75,114,0.658,,,244,23,28,58,94,95,399
Milos Babic,1989-90,Tennessee Tech,OVC,SR,25,,591,122,259,0.471,122,259,0.471,0,0,,65,95,0.684,,,183,29,21,32,71,73,309
Milos Babic,Career,Tennessee Tech,,80,,2140,386,825,0.468,384,818,0.469,2,7,0.286,204,306,0.667,,,597,73,65,115,239,259,978,
Ruben Boumtje-Boumtje,1997-98,Georgetown,Big East,FR,6,0,80,7,20,0.35,7,19,0.368,0,1,0,2,7,0.286,,,28,4,3,10,12,14,16
Ruben Boumtje-Boumtje,1998-99,Georgetown,Big East,SO,31,31,854,100,215,0.465,100,214,0.467,0,1,0,62,113,0.549,,,217,34,28,89,86,92,262
Ruben Boumtje-Boumtje,1999-00,Georgetown,Big East,JR,31,22,816,133,273,0.487,133,273,0.487,0,0,,130,182,0.714,,,240,23,29,78,99,89,396
Ruben Boumtje-Boumtje,2000-01,Georgetown,Big East,SR,33,33,713,105,203,0.517,105,203,0.517,0,0,,89,124,0.718,87,138,225,30,22,78,73,84,299
Ruben Boumtje-Boumtje,Career,Georgetown,,,101,86,2463,345,711,0.485,345,709,0.487,0,2,0,283,426,0.664,87,138,710,91,82,255,270,279,973
Andrew Betts,1997-98,Long Beach State,Big West,SR,21,,731,141,261,0.54,141,261,0.54,0,0,,111,161,0.689,,,213,37,13,36,66,80,393
Andrew Betts,Career,Long Beach State,,21,,731,141,261,0.54,141,261,0.54,0,0,,111,161,0.689,,,213,37,13,36,66,80,393,
Spencer Dunkley,1989-90,Delaware,ECC,FR,26,0,273,28,68,0.412,28,68,0.412,0,0,,15,32,0.469,,,73,7,14,24,23,39,71
Spencer Dunkley,1990-91,Delaware,ECC,SO,23,15,589,71,160,0.444,71,160,0.444,0,0,,32,56,0.571,,,204,11,26,35,45,70,174
Spencer Dunkley,1991-92,Delaware,NAC,JR,31,30,874,127,231,0.55,127,231,0.55,0,0,,79,135,0.585,,,272,29,43,44,56,84,333
Spencer Dunkley,1992-93,Delaware,NAC,SR,30,29,1026,191,371,0.515,191,371,0.515,0,0,,194,256,0.758,,,367,27,40,96,80,76,576
Spencer Dunkley,Career,Delaware,,,110,74,2762,417,830,0.502,417,830,0.502,0,0,,320,479,0.668,,,916,74,123,199,204,269,1154
Alton Ford Jr,2000-01,Houston,CUSA,FR,26,18,663,95,220,0.432,86,186,0.462,9,34,0.265,81,133,0.609,42,112,154,17,5,19,66,97,280
Alton Ford Jr,Career,Houston,,,26,18,663,95,220,0.432,86,186,0.462,9,34,0.265,81,133,0.609,42,112,154,17,5,19,66,97,280
Robert Whaley,2003-04,Cincinnati,CUSA,JR,22,3,286,48,138,0.348,48,137,0.35,0,1,0,31,47,0.66,23,31,54,14,6,8,24,47,127
Robert Whaley,Career,Cincinnati,,,22,3,286,48,138,0.348,48,137,0.35,0,1,0,31,47,0.66,23,31,54,14,6,8,24,47,127
Magnum Rolle,2005-06,LSU,SEC,FR,33,0,288,30,65,0.462,30,65,0.462,0,0,,11,24,0.458,27,55,82,6,10,21,18,32,71
Magnum Rolle,2006-07,LSU,SEC,SO,29,9,485,50,116,0.431,50,115,0.435,0,1,0,15,27,0.556,51,67,118,11,16,31,29,57,115
Magnum Rolle,2008-09,Louisiana Tech,WAC,JR,30,30,845,140,264,0.53,139,262,0.531,1,2,0.5,85,130,0.654,79,136,215,30,28,52,68,88,366
Magnum Rolle,2009-10,Louisiana Tech,WAC,SR,34,33,1025,189,368,0.514,189,368,0.514,0,0,,93,141,0.66,120,166,286,28,26,71,67,95,471
Magnum Rolle,Career,Overall,,,126,72,2643,409,813,0.503,408,810,0.504,1,3,0.333,204,322,0.634,277,424,701,75,80,175,182,272,1023
Magnum Rolle,LSU,,,62,9,773,80,181,0.442,80,180,0.444,0,1,0,26,51,0.51,78,122,200,17,26,52,47,89,186,
Magnum Rolle,Louisiana Tech,,64,63,1870,329,632,0.521,328,630,0.521,1,2,0.5,178,271,0.657,199,302,501,58,54,123,135,183,837,,
Tim Burroughs,1990-91,Jacksonville,Sun Belt,JR,27,24,808,167,310,0.539,167,308,0.542,0,2,0,80,130,0.615,134,216,350,25,16,7,65,89,414
Tim Burroughs,1991-92,Jacksonville,Sun Belt,SR,28,,798,152,303,0.502,148,295,0.502,4,8,0.5,128,181,0.707,,,370,39,13,14,78,108,436
Tim Burroughs,Career,Jacksonville,,,55,24,1606,319,613,0.52,315,603,0.522,4,10,0.4,208,311,0.669,134,216,720,64,29,21,143,197,850
Romero Osby,2008-09,Mississippi State,SEC,FR,36,0,452,51,118,0.432,43,90,0.478,8,28,0.286,39,58,0.672,28,65,93,12,8,12,28,53,149
Romero Osby,2009-10,Mississippi State,SEC,SO,35,3,457,55,119,0.462,39,80,0.488,16,39,0.41,26,41,0.634,34,55,89,22,8,12,34,33,152
Romero Osby,2011-12,Oklahoma,Big 12,JR,31,31,936,147,300,0.49,140,282,0.496,7,18,0.389,98,137,0.715,80,147,227,28,18,31,56,77,399
Romero Osby,2012-13,Oklahoma,Big 12,SR,32,31,912,174,331,0.526,165,314,0.525,9,17,0.529,154,194,0.794,66,159,225,40,20,27,42,78,511
Romero Osby,Career,Overall,,,134,65,2757,427,868,0.492,387,766,0.505,40,102,0.392,317,430,0.737,208,426,634,102,54,82,160,241,1211
Romero Osby,Mississippi State,,71,3,909,106,237,0.447,82,170,0.482,24,67,0.358,65,99,0.657,62,120,182,34,16,24,62,86,301,,
Romero Osby,Oklahoma,,,63,62,1848,321,631,0.509,305,596,0.512,16,35,0.457,252,331,0.761,146,306,452,68,38,58,98,155,910,
Derrick Dial,1994-95,Eastern Michigan,MAC,FR,30,16,767,104,258,0.403,71,145,0.49,33,113,0.292,53,69,0.768,,,154,40,18,3,26,62,294
Derrick Dial,1995-96,Eastern Michigan,MAC,SO,31,30,915,161,332,0.485,114,205,0.556,47,127,0.37,56,80,0.7,,,178,63,30,11,36,49,425
Derrick Dial,1996-97,Eastern Michigan,MAC,JR,32,,1099,204,392,0.52,149,262,0.569,55,130,0.423,102,125,0.816,,,165,73,39,19,50,69,565
Derrick Dial,1997-98,Eastern Michigan,MAC,SR,29,,1030,222,459,0.484,143,261,0.548,79,198,0.399,84,107,0.785,,,195,67,39,25,61,66,607
Derrick Dial,Career,Eastern Michigan,,122,46,3811,691,1441,0.48,477,873,0.546,214,568,0.377,295,381,0.774,,,692,243,126,58,173,246,1891,
Roberto Bergersen,1994-95,Washington,Pac-10,FR,22,1,141,17,47,0.362,12,32,0.375,5,15,0.333,10,14,0.714,,,19,10,3,1,19,11,49
Roberto Bergersen,1996-97,Boise State,Big West,SO,27,,661,94,209,0.45,62,125,0.496,32,84,0.381,39,53,0.736,,,71,37,38,7,44,82,259
Roberto Bergersen,1997-98,Boise State,Big West,JR,30,28,952,217,422,0.514,157,278,0.565,60,144,0.417,88,113,0.779,,,93,73,46,11,81,90,582
Roberto Bergersen,1998-99,Boise State,Big West,SR,29,,1015,224,467,0.48,153,288,0.531,71,179,0.397,125,146,0.856,,,116,66,54,12,78,88,644
Roberto Bergersen,Career,Overall,,,108,29,2769,552,1145,0.482,384,723,0.531,168,422,0.398,262,326,0.804,,,299,186,141,31,222,271,1534
Roberto Bergersen,Washington,,,22,1,141,17,47,0.362,12,32,0.375,5,15,0.333,10,14,0.714,,,19,10,3,1,19,11,49,
Roberto Bergersen,Boise State,,,86,28,2628,535,1098,0.487,372,691,0.538,163,407,0.4,252,312,0.808,,,280,176,138,30,203,260,1485,
Joel Bolomboy,2012-13,Weber State,Big Sky,FR,37,0,802,85,147,0.578,85,147,0.578,0,0,,89,128,0.695,89,173,262,16,14,62,58,84,259
Joel Bolomboy,2013-14,Weber State,Big Sky,SO,30,28,903,83,170,0.488,82,169,0.485,1,1,1,94,129,0.729,107,222,329,17,15,25,44,76,261
Joel Bolomboy,2014-15,Weber State,Big Sky,JR,30,29,997,131,277,0.473,116,236,0.492,15,41,0.366,122,166,0.735,107,199,306,25,20,51,80,71,399
Joel Bolomboy,2015-16,Weber State,Big Sky,SR,33,33,1041,193,337,0.573,173,282,0.613,20,55,0.364,159,228,0.697,109,306,415,35,23,40,78,73,565
Joel Bolomboy,Career,Weber State,,,130,90,3743,492,931,0.528,456,834,0.547,36,97,0.371,464,651,0.713,412,900,1312,93,72,178,260,304,1484
Christian Drejer,2002-03,Florida,SEC,FR,18,0,278,18,44,0.409,12,26,0.462,6,18,0.333,23,29,0.793,5,24,29,44,8,0,14,28,65
Christian Drejer,2003-04,Florida,SEC,SO,20,20,589,74,158,0.468,52,102,0.51,22,56,0.393,33,44,0.75,16,79,95,79,20,6,50,54,203
Christian Drejer,Career,Florida,,,38,20,867,92,202,0.455,64,128,0.5,28,74,0.378,56,73,0.767,21,103,124,123,28,6,64,82,268
Mike Peplowski,1989-90,Michigan State,Big Ten,FR,28,23,540,60,110,0.545,60,110,0.545,0,0,,27,43,0.628,,,162,19,7,10,27,79,147
Mike Peplowski,1990-91,Michigan State,Big Ten,SO,30,25,734,99,158,0.627,99,158,0.627,0,0,,34,50,0.68,,,206,15,12,17,25,88,232
Mike Peplowski,1991-92,Michigan State,Big Ten,JR,30,29,791,168,266,0.632,168,266,0.632,0,0,,64,93,0.688,,,259,34,15,17,63,93,400
Mike Peplowski,1992-93,Michigan State,Big Ten,SR,28,27,816,161,252,0.639,161,251,0.641,0,1,0,84,126,0.667,,,279,39,6,24,64,78,406
Mike Peplowski,Career,Michigan State,,116,104,2881,488,786,0.621,488,785,0.622,0,1,0,209,312,0.67,,,906,107,40,68,179,338,1185,
Anthony Goldwire,1992-93,Houston,SWC,JR,30,29,1110,139,313,0.444,114,225,0.507,25,88,0.284,124,158,0.785,,,92,170,57,5,103,68,427
Anthony Goldwire,1993-94,Houston,SWC,SR,27,27,995,144,366,0.393,107,243,0.44,37,123,0.301,138,171,0.807,,,100,164,58,1,96,66,463
Anthony Goldwire,Career,Houston,,,57,56,2105,283,679,0.417,221,468,0.472,62,211,0.294,262,329,0.796,,,192,334,115,6,199,134,890
Colton Iverson,2008-09,Minnesota,Big Ten,FR,32,27,566,70,116,0.603,70,116,0.603,0,0,,34,67,0.507,49,65,114,20,13,41,44,66,174
Colton Iverson,2009-10,Minnesota,Big Ten,SO,35,4,593,68,141,0.482,68,141,0.482,0,0,,40,76,0.526,49,104,153,21,12,32,47,68,176
Colton Iverson,2010-11,Minnesota,Big Ten,JR,31,11,568,58,130,0.446,58,130,0.446,0,0,,51,89,0.573,62,93,155,33,14,20,48,72,167
Colton Iverson,2012-13,Colorado State,MWC,SR,35,35,1033,183,307,0.596,183,307,0.596,0,0,,131,222,0.59,117,225,342,46,20,25,69,91,497
Colton Iverson,Career,Overall,,,133,77,2760,379,694,0.546,379,694,0.546,0,0,,256,454,0.564,277,487,764,120,59,118,208,297,1014
Colton Iverson,Minnesota,,,98,42,1727,196,387,0.506,196,387,0.506,0,0,,125,232,0.539,160,262,422,74,39,93,139,206,517,
Colton Iverson,Colorado State,,35,35,1033,183,307,0.596,183,307,0.596,0,0,,131,222,0.59,117,225,342,46,20,25,69,91,497,,
Abdul Shamsid-Deen,1986-87,Providence,Big East,FR,33,0,330,45,80,0.563,45,80,0.563,0,0,,27,44,0.614,,,84,1,3,24,,65,117
Abdul Shamsid-Deen,1987-88,Providence,Big East,SO,20,17,277,37,93,0.398,37,93,0.398,0,0,,20,33,0.606,,,64,4,7,19,21,57,94
Abdul Shamsid-Deen,1988-89,Providence,Big East,JR,29,,490,71,123,0.577,71,123,0.577,0,0,,46,67,0.687,,,104,10,11,36,34,74,188
Abdul Shamsid-Deen,1989-90,Providence,Big East,SR,29,,673,97,191,0.508,97,191,0.508,0,0,,51,92,0.554,,,212,15,17,30,,93,245
Abdul Shamsid-Deen,Career,Providence,,,111,17,1770,250,487,0.513,250,487,0.513,0,0,,144,236,0.61,,,464,30,38,109,55,289,644
Von McDade,1988-89,Oklahoma State,Big 8,JR,14,1,128,20,55,0.364,18,40,0.45,2,15,0.133,8,13,0.615,,,23,11,9,2,8,11,50
Von McDade,1990-91,Milwaukee,Ind,SR,28,,907,274,633,0.433,178,391,0.455,96,242,0.397,186,238,0.782,,,152,103,97,5,111,80,830
Von McDade,Career,Overall,,,42,1,1035,294,688,0.427,196,431,0.455,98,257,0.381,194,251,0.773,,,175,114,106,7,119,91,880
Von McDade,,Oklahoma State,,14,1,128,20,55,0.364,18,40,0.45,2,15,0.133,8,13,0.615,,,23,11,9,2,8,11,50,
Von McDade,,Milwaukee,,,28,,907,274,633,0.433,178,391,0.455,96,242,0.397,186,238,0.782,,,152,103,97,5,111,80,830
Orien Greene,2000-01,Florida,SEC,FR,31,2,591,35,99,0.354,22,47,0.468,13,52,0.25,21,28,0.75,13,59,72,85,38,13,52,74,104
Orien Greene,2001-02,Florida,SEC,SO,31,30,737,63,145,0.434,43,79,0.544,20,66,0.303,14,22,0.636,32,56,88,89,61,6,49,81,160
Orien Greene,2003-04,Louisiana,Sun Belt,JR,18,3,464,68,150,0.453,38,67,0.567,30,83,0.361,22,32,0.688,20,62,82,54,40,6,39,60,188
Orien Greene,2004-05,Louisiana,Sun Belt,SR,24,23,775,92,237,0.388,58,131,0.443,34,106,0.321,62,82,0.756,33,80,113,98,68,8,83,71,280
Orien Greene,Career,Overall,,,104,58,2567,258,631,0.409,161,324,0.497,97,307,0.316,119,164,0.726,98,257,355,326,207,33,223,286,732
Orien Greene,Florida,,,62,32,1328,98,244,0.402,65,126,0.516,33,118,0.28,35,50,0.7,45,115,160,174,99,19,101,155,264,
Orien Greene,Louisiana,,,42,26,1239,160,387,0.413,96,198,0.485,64,189,0.339,84,114,0.737,53,142,195,152,108,14,122,131,468,
Leonard White,1991-92,Southern,SWAC,JR,30,,1013,248,516,0.481,231,449,0.514,17,67,0.254,160,221,0.724,,,367,58,93,33,100,,673
Leonard White,1992-93,Southern,SWAC,SR,30,30,1002,218,484,0.45,159,355,0.448,59,129,0.457,124,178,0.697,,,302,54,75,24,92,95,619
Leonard White,Career,Southern,,,60,30,2015,466,1000,0.466,390,804,0.485,76,196,0.388,284,399,0.712,,,669,112,168,57,192,95,1292
Curtis Blair,1988-89,Richmond,CAA,FR,31,,344,42,98,0.429,35,74,0.473,7,24,0.292,24,34,0.706,,,51,19,10,1,21,37,115
Curtis Blair,1989-90,Richmond,CAA,SO,32,,1156,139,329,0.422,97,219,0.443,42,110,0.382,71,99,0.717,,,141,93,39,5,61,70,391
Curtis Blair,1990-91,Richmond,CAA,JR,32,,1151,193,429,0.45,160,333,0.48,33,96,0.344,97,131,0.74,,,130,103,44,11,74,63,516
Curtis Blair,1991-92,Richmond,CAA,SR,30,,1118,212,453,0.468,153,312,0.49,59,141,0.418,125,158,0.791,,,137,85,27,6,59,56,608
Curtis Blair,Career,Richmond,,,125,,3769,586,1309,0.448,445,938,0.474,141,371,0.38,317,422,0.751,,,459,300,120,23,215,226,1630
Albert Burditt,1990-91,Texas,SWC,FR,32,,484,44,87,0.506,44,87,0.506,0,0,,15,35,0.429,,,129,16,21,42,18,53,103
Albert Burditt,1991-92,Texas,SWC,SO,35,,1013,95,170,0.559,95,170,0.559,0,0,,53,79,0.671,,,203,27,56,74,27,105,243
Albert Burditt,1992-93,Texas,SWC,JR,12,,432,81,150,0.54,81,150,0.54,0,0,,17,28,0.607,,,169,17,20,50,15,29,179
Albert Burditt,1993-94,Texas,SWC,SR,34,34,1156,213,361,0.59,213,360,0.592,0,1,0,108,176,0.614,,,294,39,73,70,72,84,534
Albert Burditt,Career,Texas,,,113,34,3085,433,768,0.564,433,767,0.565,0,1,0,193,318,0.607,,,795,99,170,236,132,271,1059
Jeff Hodge,1985-86,South Alabama,Sun Belt,FR,32,32,1156,175,355,0.493,,,,,,,40,62,0.645,,,85,106,60,6,93,61,390
Jeff Hodge,1986-87,South Alabama,Sun Belt,SO,28,,1033,194,413,0.47,141,289,0.488,53,124,0.427,92,104,0.885,,,133,110,49,6,79,72,533
Jeff Hodge,1987-88,South Alabama,Sun Belt,JR,27,27,983,235,459,0.512,195,359,0.543,40,100,0.4,93,107,0.869,,,122,118,64,9,58,68,603
Jeff Hodge,1988-89,South Alabama,Sun Belt,SR,32,32,1081,272,468,0.581,220,360,0.611,52,108,0.481,99,113,0.876,,,116,127,50,14,62,69,695
Jeff Hodge,Career,South Alabama,,119,91,4253,876,1695,0.517,,,0.552,145,332,0.437,324,386,0.839,,,456,461,223,35,292,270,2221,
Jeff Nordgaard,1992-93,Green Bay,Mid-Cont,FR,27,11,506,75,148,0.507,72,142,0.507,3,6,0.5,13,28,0.464,,,77,29,15,3,35,53,166
Jeff Nordgaard,1993-94,Green Bay,Mid-Cont,SO,34,30,1028,207,351,0.59,206,345,0.597,1,6,0.167,116,151,0.768,,,217,71,36,15,77,80,531
Jeff Nordgaard,1994-95,Green Bay,MW Coll,JR,30,30,1070,214,391,0.547,213,385,0.553,1,6,0.167,130,165,0.788,,,224,69,24,20,71,78,559
Jeff Nordgaard,1995-96,Green Bay,MW Coll,SR,29,29,1154,277,500,0.554,269,475,0.566,8,25,0.32,93,131,0.71,,,183,68,29,10,55,54,655
Jeff Nordgaard,Career,Green Bay,,,120,100,3758,773,1390,0.556,760,1347,0.564,13,43,0.302,352,475,0.741,,,701,237,104,48,238,265,1911
Dan McClintock,1996-97,Northern Arizona,Big Sky,FR,28,1,510,117,178,0.657,117,178,0.657,0,0,,58,95,0.611,,,90,13,6,43,49,61,292
Dan McClintock,1997-98,Northern Arizona,Big Sky,SO,29,,464,110,175,0.629,110,174,0.632,0,1,0,59,94,0.628,,,90,17,15,41,49,78,279
Dan McClintock,1998-99,Northern Arizona,Big Sky,JR,27,,452,125,187,0.668,125,187,0.668,0,0,,59,88,0.67,,,104,13,8,42,49,27,309
Dan McClintock,1999-00,Northern Arizona,Big Sky,SR,31,31,754,190,318,0.597,190,318,0.597,0,0,,103,151,0.682,,,202,36,11,70,57,88,483
Dan McClintock,Career,Northern Arizona,,115,32,2180,542,858,0.632,542,857,0.632,0,1,0,279,428,0.652,,,486,79,40,196,204,254,1363,
Greg Buckner,1994-95,Clemson,ACC,FR,28,28,911,141,268,0.526,128,224,0.571,13,44,0.295,41,80,0.513,,,165,58,63,12,38,69,336
Greg Buckner,1995-96,Clemson,ACC,SO,29,29,950,144,305,0.472,143,280,0.511,1,25,0.04,92,137,0.672,,,147,48,30,8,38,64,381
Greg Buckner,1996-97,Clemson,ACC,JR,33,33,1071,190,393,0.483,173,339,0.51,17,54,0.315,119,168,0.708,,,150,63,35,10,63,86,516
Greg Buckner,1997-98,Clemson,ACC,SR,32,32,1021,204,380,0.537,185,322,0.575,19,58,0.328,94,135,0.696,,,130,83,51,10,47,93,521
Greg Buckner,Career,Clemson,,,122,122,3953,679,1346,0.504,629,1165,0.54,50,181,0.276,346,520,0.665,,,592,252,179,40,186,312,1754
Maarty Leunen,2004-05,Oregon,Pac-10,FR,27,4,528,52,105,0.495,44,76,0.579,8,29,0.276,39,55,0.709,29,88,117,17,18,6,22,42,151
Maarty Leunen,2005-06,Oregon,Pac-10,SO,31,18,712,75,160,0.469,52,78,0.667,23,82,0.28,49,63,0.778,49,140,189,44,24,10,32,41,222
Maarty Leunen,2006-07,Oregon,Pac-10,JR,37,37,1191,134,285,0.47,93,186,0.5,41,99,0.414,92,117,0.786,86,218,304,77,51,23,58,87,401
Maarty Leunen,2007-08,Oregon,Pac-10,SR,32,32,1110,157,281,0.559,98,161,0.609,59,120,0.492,112,142,0.789,69,224,293,90,28,11,50,78,485
Maarty Leunen,Career,Oregon,,,127,91,3541,418,831,0.503,287,501,0.573,131,330,0.397,292,377,0.775,233,670,903,228,121,50,162,248,1259
Cory Hightower,2018-19,Presbyterian,Big South,FR,36,35,880,126,265,0.475,113,229,0.493,13,36,0.361,75,100,0.75,54,172,226,70,28,22,59,93,340
Cory Hightower,2019-20,Presbyterian,Big South,SO,31,31,1014,147,332,0.443,119,231,0.515,28,101,0.277,90,133,0.677,34,154,188,79,32,11,83,79,412
Cory Hightower,2020-21,Western Carolina,Southern,JR,19,18,564,94,213,0.441,78,151,0.517,16,62,0.258,59,68,0.868,17,100,117,41,21,5,59,48,263
Cory Hightower,2021-22,Winthrop,Big South,JR,28,26,762,107,239,0.448,55,109,0.505,52,130,0.4,64,86,0.744,23,131,154,49,28,13,80,59,330
Cory Hightower,2022-23,Winthrop,Big South,SR,30,29,971,135,311,0.434,70,136,0.515,65,175,0.371,73,102,0.716,27,139,166,72,25,11,86,79,408
Cory Hightower,Career,Overall,,,144,139,4191,609,1360,0.448,435,856,0.508,174,504,0.345,361,489,0.738,155,696,851,311,134,62,367,358,1753
Cory Hightower,Presbyterian,,,67,66,1894,273,597,0.457,232,460,0.504,41,137,0.299,165,233,0.708,88,326,414,149,60,33,142,172,752,
Cory Hightower,Western Carolina,,19,18,564,94,213,0.441,78,151,0.517,16,62,0.258,59,68,0.868,17,100,117,41,21,5,59,48,263,,
Cory Hightower,Winthrop,,,58,55,1733,242,550,0.44,125,245,0.51,117,305,0.384,137,188,0.729,50,270,320,121,53,24,166,138,738,
Shandon Anderson,1992-93,Georgia,SEC,FR,29,0,554,99,201,0.493,90,175,0.514,9,26,0.346,64,105,0.61,,,103,44,52,7,65,61,271
Shandon Anderson,1993-94,Georgia,SEC,SO,30,30,859,157,324,0.485,151,290,0.521,6,34,0.176,93,141,0.66,,,168,114,59,10,109,87,413
Shandon Anderson,1994-95,Georgia,SEC,JR,28,28,861,149,315,0.473,132,262,0.504,17,53,0.321,56,95,0.589,,,145,83,45,7,87,75,371
Shandon Anderson,1995-96,Georgia,SEC,SR,31,31,878,176,327,0.538,160,275,0.582,16,52,0.308,94,143,0.657,,,171,83,56,15,78,73,462
Shandon Anderson,Career,Georgia,,,118,89,3152,581,1167,0.498,533,1002,0.532,48,165,0.291,307,484,0.634,,,587,324,212,39,339,296,1517
